repo_id,repo_url,commit_sha,focal_class,focal_path,test_class,test_path,nloc,max_method_cc,avg_method_cc,sum_method_cc,method_count,public_method_count,complexity_bucket,eligible_for_sampling,selected_type,selection_rank,repo_order_index,class_seed,replacement_of,notes
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,48,76,2943542859354608868,,"Main sampled class (Rank 48, CC 4)"
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,49,76,2943542859354608868,,"Main sampled class (Rank 49, CC 4)"
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,DataConvertingUtility,coap-core/src/main/java/com/mbed/coap/packet/DataConvertingUtility.java,DataConvertingUtilityTest,coap-core/src/test/java/com/mbed/coap/packet/DataConvertingUtilityTest.java,138,5,2.85,37,13,9,medium,True,backup,1,76,2943542859354608868,,"Backup sampled class (Rank 1, CC 5)"
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,BlockWiseCallback,coap-core/src/main/java/com/mbed/coap/server/internal/BlockWiseCallback.java,BlockWiseCallbackTest,coap-core/src/test/java/com/mbed/coap/server/internal/BlockWiseCallbackTest.java,181,7,3.08,37,12,3,medium,True,backup,2,76,2943542859354608868,,"Backup sampled class (Rank 2, CC 7)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,AdminResource,airship-coordinator/src/main/java/io/airlift/airship/coordinator/AdminResource.java,TestAdminResource,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestAdminResource.java,108,2,1.17,7,6,6,low,True,main,1,79,3318159894493461849,,"Main sampled class (Rank 1, CC 2)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,MavenCoordinates,airship-shared/src/main/java/io/airlift/airship/shared/MavenCoordinates.java,TestMavenCoordinates,airship-shared/src/test/java/io/airlift/airship/shared/TestMavenCoordinates.java,218,13,2.95,59,20,19,high,True,main,2,79,3318159894493461849,,"Main sampled class (Rank 2, CC 13)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,MavenCoordinates,airship-shared/src/main/java/io/airlift/airship/shared/MavenCoordinates.java,TestMavenCoordinates,airship-shared/src/test/java/io/airlift/airship/shared/TestMavenCoordinates.java,218,13,2.95,59,20,19,high,True,main,3,79,3318159894493461849,,"Main sampled class (Rank 3, CC 13)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,MavenCoordinates,airship-shared/src/main/java/io/airlift/airship/shared/MavenCoordinates.java,TestMavenCoordinates,airship-shared/src/test/java/io/airlift/airship/shared/TestMavenCoordinates.java,218,13,2.95,59,20,19,high,True,main,4,79,3318159894493461849,,"Main sampled class (Rank 4, CC 13)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,MavenCoordinates,airship-shared/src/main/java/io/airlift/airship/shared/MavenCoordinates.java,TestMavenCoordinates,airship-shared/src/test/java/io/airlift/airship/shared/TestMavenCoordinates.java,218,13,2.95,59,20,19,high,True,main,5,79,3318159894493461849,,"Main sampled class (Rank 5, CC 13)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,MavenRepository,airship-coordinator/src/main/java/io/airlift/airship/coordinator/MavenRepository.java,TestMavenRepository,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestMavenRepository.java,397,11,3.43,72,21,18,high,True,main,6,79,3318159894493461849,,"Main sampled class (Rank 6, CC 11)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,MavenRepository,airship-coordinator/src/main/java/io/airlift/airship/coordinator/MavenRepository.java,TestMavenRepository,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestMavenRepository.java,397,11,3.43,72,21,18,high,True,main,7,79,3318159894493461849,,"Main sampled class (Rank 7, CC 11)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,HttpRepository,airship-coordinator/src/main/java/io/airlift/airship/coordinator/HttpRepository.java,TestHttpRepository,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestHttpRepository.java,309,11,3.16,60,19,15,high,True,main,8,79,3318159894493461849,,"Main sampled class (Rank 8, CC 11)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,HttpRepository,airship-coordinator/src/main/java/io/airlift/airship/coordinator/HttpRepository.java,TestHttpRepository,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestHttpRepository.java,309,11,3.16,60,19,15,high,True,main,9,79,3318159894493461849,,"Main sampled class (Rank 9, CC 11)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,HttpRepository,airship-coordinator/src/main/java/io/airlift/airship/coordinator/HttpRepository.java,TestHttpRepository,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestHttpRepository.java,309,11,3.16,60,19,15,high,True,main,10,79,3318159894493461849,,"Main sampled class (Rank 10, CC 11)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,HttpRepository,airship-coordinator/src/main/java/io/airlift/airship/coordinator/HttpRepository.java,TestHttpRepository,airship-coordinator/src/test/java/io/airlift/airship/coordinator/TestHttpRepository.java,309,11,3.16,60,19,15,high,True,main,11,79,3318159894493461849,,"Main sampled class (Rank 11, CC 11)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,PublicKey,airship-coordinator/src/main/java/io/airlift/airship/coordinator/auth/PublicKey.java,TestPublicKey,airship-coordinator/src/test/java/io/airlift/airship/coordinator/auth/TestPublicKey.java,50,5,2.0,8,4,3,medium,True,backup,1,79,3318159894493461849,,"Backup sampled class (Rank 1, CC 5)"
5175291,https://github.com/airlift/airship,a81374f546e75f5573e846b0df9d769921d1124f,PublicKey,airship-coordinator/src/main/java/io/airlift/airship/coordinator/auth/PublicKey.java,TestPublicKey,airship-coordinator/src/test/java/io/airlift/airship/coordinator/auth/TestPublicKey.java,50,5,2.0,8,4,3,medium,True,backup,2,79,3318159894493461849,,"Backup sampled class (Rank 2, CC 5)"
5745625,https://github.com/square/tape,445cd3fd0a7b3ec48c9ea3e0e86663fe6d3735d8,ObjectQueue,tape/src/main/java/com/squareup/tape2/ObjectQueue.java,ObjectQueueTest,tape/src/test/java/com/squareup/tape2/ObjectQueueTest.java,47,2,1.14,8,7,7,low,True,main,1,150,18142317957254418390,,"Main sampled class (Rank 1, CC 2)"
5745625,https://github.com/square/tape,445cd3fd0a7b3ec48c9ea3e0e86663fe6d3735d8,QueueFile,tape/src/main/java/com/squareup/tape2/QueueFile.java,QueueFileTest,tape/src/test/java/com/squareup/tape2/QueueFileTest.java,451,8,2.27,93,41,20,medium,True,backup,1,150,18142317957254418390,,"Backup sampled class (Rank 1, CC 8)"
5745625,https://github.com/square/tape,445cd3fd0a7b3ec48c9ea3e0e86663fe6d3735d8,QueueFile,tape/src/main/java/com/squareup/tape2/QueueFile.java,QueueFileTest,tape/src/test/java/com/squareup/tape2/QueueFileTest.java,451,8,2.27,93,41,20,medium,True,backup,2,150,18142317957254418390,,"Backup sampled class (Rank 2, CC 8)"
960343,https://github.com/anjlab/sat3,c903a6fccd53f91955af62f14f45b3206687ca12,SimpleTier,3-sat-core/src/main/java/com/anjlab/sat3/SimpleTier.java,TestSimpleTier,3-sat-core/src/test/java/com/anjlab/sat3/TestSimpleTier.java,303,10,2.1,61,29,24,high,True,main,1,173,17838647740758749834,,"Main sampled class (Rank 1, CC 10)"
960343,https://github.com/anjlab/sat3,c903a6fccd53f91955af62f14f45b3206687ca12,SimplePermutation,3-sat-core/src/main/java/com/anjlab/sat3/SimplePermutation.java,TestSimplePermutation,3-sat-core/src/test/java/com/anjlab/sat3/TestSimplePermutation.java,175,3,1.78,32,18,16,low,True,backup,1,173,17838647740758749834,,"Backup sampled class (Rank 1, CC 3)"
960343,https://github.com/anjlab/sat3,c903a6fccd53f91955af62f14f45b3206687ca12,SimplePermutation,3-sat-core/src/main/java/com/anjlab/sat3/SimplePermutation.java,TestSimplePermutation,3-sat-core/src/test/java/com/anjlab/sat3/TestSimplePermutation.java,175,3,1.78,32,18,16,low,True,backup,2,173,17838647740758749834,,"Backup sampled class (Rank 2, CC 3)"
82282677,https://github.com/akuhtz/timingframework,8b8376182371c38c198e2b9c28ef2bc179f1e6f4,TimingSource,timingframework-core/src/main/java/org/jdesktop/core/animation/timing/TimingSource.java,TestTimingSource,timingframework-core/src/test/java/org/jdesktop/core/animation/timing/TestTimingSource.java,65,7,2.29,16,7,7,medium,True,main,1,203,14420620380724456002,,"Main sampled class (Rank 1, CC 7)"
35132359,https://github.com/gajen0981/FHIR-Server,1e9ad63500908488e7f41de1783c2bf85972de37,UrlUtil,hapi-fhir-base/src/main/java/ca/uhn/fhir/util/UrlUtil.java,UrlUtilTest,hapi-fhir-base/src/test/java/ca/uhn/fhir/util/UrlUtilTest.java,101,12,6.2,31,5,5,high,True,main,1,221,4431254962856338033,,"Main sampled class (Rank 1, CC 12)"
73087334,https://github.com/jkacer/pac4j-extensions,25ce72b3b1a59fd33560d03aea8fe18ddbc07040,DatabaseLoadedSAML2Clients,pac4j-saml-config-db/src/main/java/com/idc/webchannel/pac4j/extensions/saml/client/DatabaseLoadedSAML2Clients.java,DatabaseLoadedSAML2ClientsTest,pac4j-saml-config-db/src/test/java/com/idc/webchannel/pac4j/extensions/saml/client/DatabaseLoadedSAML2ClientsTest.java,70,4,1.67,10,6,4,low,True,main,1,248,8184010027543304559,,"Main sampled class (Rank 1, CC 4)"
73087334,https://github.com/jkacer/pac4j-extensions,25ce72b3b1a59fd33560d03aea8fe18ddbc07040,SpringJdbcTemplateSamlClientDaoImpl,pac4j-saml-config-db/src/main/java/com/idc/webchannel/pac4j/extensions/saml/dao/impl/SpringJdbcTemplateSamlClientDaoImpl.java,SpringJdbcTemplateSamlClientDaoImplTest,pac4j-saml-config-db/src/test/java/com/idc/webchannel/pac4j/extensions/saml/dao/impl/SpringJdbcTemplateSamlClientDaoImplTest.java,116,4,1.43,10,7,7,low,True,backup,1,248,8184010027543304559,,"Backup sampled class (Rank 1, CC 4)"
73087334,https://github.com/jkacer/pac4j-extensions,25ce72b3b1a59fd33560d03aea8fe18ddbc07040,SpringJdbcTemplateSamlClientDaoImpl,pac4j-saml-config-db/src/main/java/com/idc/webchannel/pac4j/extensions/saml/dao/impl/SpringJdbcTemplateSamlClientDaoImpl.java,SpringJdbcTemplateSamlClientDaoImplTest,pac4j-saml-config-db/src/test/java/com/idc/webchannel/pac4j/extensions/saml/dao/impl/SpringJdbcTemplateSamlClientDaoImplTest.java,116,4,1.43,10,7,7,low,True,backup,2,248,8184010027543304559,,"Backup sampled class (Rank 2, CC 4)"
7091762,https://github.com/grahamar/cron-parser,7d3ec2aefc5d4756c48ad145ce1ce6b610dd7185,CronExpressionFormatter,cron-parser-spring/src/main/java/net/redhogs/cronparser/format/CronExpressionFormatter.java,CronExpressionFormatterTest,cron-parser-spring/src/test/java/net/redhogs/cronparser/format/CronExpressionFormatterTest.java,30,3,1.5,6,4,4,low,True,main,1,253,14619850678797944860,,"Main sampled class (Rank 1, CC 3)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,HttpMessage,core-http/src/main/java/io/datakernel/http/HttpMessage.java,HttpMessageTest,core-http/src/test/java/io/datakernel/http/HttpMessageTest.java,304,7,2.54,94,37,31,medium,True,main,1,263,3512727549659329474,,"Main sampled class (Rank 1, CC 7)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,ContentType,core-http/src/main/java/io/datakernel/http/ContentType.java,ContentTypeTest,core-http/src/test/java/io/datakernel/http/ContentTypeTest.java,111,14,2.75,33,12,7,high,True,main,2,263,3512727549659329474,,"Main sampled class (Rank 2, CC 14)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,ContentType,core-http/src/main/java/io/datakernel/http/ContentType.java,ContentTypeTest,core-http/src/test/java/io/datakernel/http/ContentTypeTest.java,111,14,2.75,33,12,7,high,True,main,3,263,3512727549659329474,,"Main sampled class (Rank 3, CC 14)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,ReadSettings,uikernel/src/main/java/io/datakernel/uikernel/ReadSettings.java,ReadSettingsTest,uikernel/src/test/java/io/datakernel/uikernel/ReadSettingsTest.java,136,14,2.08,27,13,9,high,True,main,4,263,3512727549659329474,,"Main sampled class (Rank 4, CC 14)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,HttpCookie,core-http/src/main/java/io/datakernel/http/HttpCookie.java,HttpCookieTest,core-http/src/test/java/io/datakernel/http/HttpCookieTest.java,362,13,2.06,99,48,32,high,True,main,5,263,3512727549659329474,,"Main sampled class (Rank 5, CC 13)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Utils,util-common/src/main/java/io/datakernel/common/Utils.java,UtilsTest,util-common/src/test/java/io/datakernel/common/UtilsTest.java,170,12,2.52,58,23,22,high,True,main,6,263,3512727549659329474,,"Main sampled class (Rank 6, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Utils,util-common/src/main/java/io/datakernel/common/Utils.java,UtilsTest,util-common/src/test/java/io/datakernel/common/UtilsTest.java,170,12,2.52,58,23,22,high,True,main,7,263,3512727549659329474,,"Main sampled class (Rank 7, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,8,263,3512727549659329474,,"Main sampled class (Rank 8, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,9,263,3512727549659329474,,"Main sampled class (Rank 9, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,10,263,3512727549659329474,,"Main sampled class (Rank 10, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,11,263,3512727549659329474,,"Main sampled class (Rank 11, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,12,263,3512727549659329474,,"Main sampled class (Rank 12, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,13,263,3512727549659329474,,"Main sampled class (Rank 13, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,14,263,3512727549659329474,,"Main sampled class (Rank 14, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,15,263,3512727549659329474,,"Main sampled class (Rank 15, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,16,263,3512727549659329474,,"Main sampled class (Rank 16, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,17,263,3512727549659329474,,"Main sampled class (Rank 17, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,18,263,3512727549659329474,,"Main sampled class (Rank 18, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CachedFsClient,cloud-fs/src/main/java/io/datakernel/remotefs/CachedFsClient.java,TestCachedFsClient,cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java,286,12,1.52,50,33,26,high,True,main,19,263,3512727549659329474,,"Main sampled class (Rank 19, CC 12)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,JmxRegistry,boot-jmx/src/main/java/io/datakernel/jmx/JmxRegistry.java,JmxRegistryTest,boot-jmx/src/test/java/io/datakernel/jmx/JmxRegistryTest.java,364,11,2.75,66,24,17,high,True,main,20,263,3512727549659329474,,"Main sampled class (Rank 20, CC 11)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,JmxRegistry,boot-jmx/src/main/java/io/datakernel/jmx/JmxRegistry.java,JmxRegistryTest,boot-jmx/src/test/java/io/datakernel/jmx/JmxRegistryTest.java,364,11,2.75,66,24,17,high,True,main,21,263,3512727549659329474,,"Main sampled class (Rank 21, CC 11)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,ValueStats,boot-jmx-stats/src/main/java/io/datakernel/jmx/stats/ValueStats.java,ValueStatsTest,boot-jmx-stats/src/test/java/io/datakernel/jmx/stats/ValueStatsTest.java,425,10,2.18,85,39,35,high,True,main,22,263,3512727549659329474,,"Main sampled class (Rank 22, CC 10)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,OTAlgorithms,cloud-ot/src/main/java/io/datakernel/ot/OTAlgorithms.java,OTAlgorithmsTest,cloud-ot/src/test/java/io/datakernel/ot/OTAlgorithmsTest.java,431,10,1.74,66,38,31,high,True,main,23,263,3512727549659329474,,"Main sampled class (Rank 23, CC 10)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,OTAlgorithms,cloud-ot/src/main/java/io/datakernel/ot/OTAlgorithms.java,OTAlgorithmsTest,cloud-ot/src/test/java/io/datakernel/ot/OTAlgorithmsTest.java,431,10,1.74,66,38,31,high,True,main,24,263,3512727549659329474,,"Main sampled class (Rank 24, CC 10)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,OTAlgorithms,cloud-ot/src/main/java/io/datakernel/ot/OTAlgorithms.java,OTAlgorithmsTest,cloud-ot/src/test/java/io/datakernel/ot/OTAlgorithmsTest.java,431,10,1.74,66,38,31,high,True,main,25,263,3512727549659329474,,"Main sampled class (Rank 25, CC 10)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,OTLoadedGraph,cloud-ot/src/main/java/io/datakernel/ot/OTLoadedGraph.java,OTLoadedGraphTest,cloud-ot/src/test/java/io/datakernel/ot/OTLoadedGraphTest.java,277,8,2.29,64,28,22,medium,True,main,26,263,3512727549659329474,,"Main sampled class (Rank 26, CC 8)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Check,util-common/src/main/java/io/datakernel/common/Check.java,CheckTest,util-common/src/test/java/io/datakernel/common/CheckTest.java,39,8,4.5,9,2,1,medium,True,main,27,263,3512727549659329474,,"Main sampled class (Rank 27, CC 8)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Check,util-common/src/main/java/io/datakernel/common/Check.java,CheckTest,util-common/src/test/java/io/datakernel/common/CheckTest.java,39,8,4.5,9,2,1,medium,True,main,28,263,3512727549659329474,,"Main sampled class (Rank 28, CC 8)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Check,util-common/src/main/java/io/datakernel/common/Check.java,CheckTest,util-common/src/test/java/io/datakernel/common/CheckTest.java,39,8,4.5,9,2,1,medium,True,main,29,263,3512727549659329474,,"Main sampled class (Rank 29, CC 8)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Check,util-common/src/main/java/io/datakernel/common/Check.java,CheckTest,util-common/src/test/java/io/datakernel/common/CheckTest.java,39,8,4.5,9,2,1,medium,True,main,30,263,3512727549659329474,,"Main sampled class (Rank 30, CC 8)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,Check,util-common/src/main/java/io/datakernel/common/Check.java,CheckTest,util-common/src/test/java/io/datakernel/common/CheckTest.java,39,8,4.5,9,2,1,medium,True,main,31,263,3512727549659329474,,"Main sampled class (Rank 31, CC 8)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,BinaryChannelSupplier,core-csp/src/main/java/io/datakernel/csp/binary/BinaryChannelSupplier.java,BinaryChannelSupplierTest,core-csp/src/test/java/io/datakernel/csp/binary/BinaryChannelSupplierTest.java,136,6,1.67,30,18,13,medium,True,main,32,263,3512727549659329474,,"Main sampled class (Rank 32, CC 6)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,HttpCharset,core-http/src/main/java/io/datakernel/http/HttpCharset.java,HttpCharsetTest,core-http/src/test/java/io/datakernel/http/HttpCharsetTest.java,92,5,1.8,18,10,3,medium,True,main,33,263,3512727549659329474,,"Main sampled class (Rank 33, CC 5)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,HttpCharset,core-http/src/main/java/io/datakernel/http/HttpCharset.java,HttpCharsetTest,core-http/src/test/java/io/datakernel/http/HttpCharsetTest.java,92,5,1.8,18,10,3,medium,True,main,34,263,3512727549659329474,,"Main sampled class (Rank 34, CC 5)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,StreamTransducer,core-datastream/src/main/java/io/datakernel/datastream/processor/StreamTransducer.java,StreamTransducerTest,core-datastream/src/test/java/io/datakernel/datastream/processor/StreamTransducerTest.java,67,3,1.4,14,10,3,low,True,main,35,263,3512727549659329474,,"Main sampled class (Rank 35, CC 3)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,StreamTransducer,core-datastream/src/main/java/io/datakernel/datastream/processor/StreamTransducer.java,StreamTransducerTest,core-datastream/src/test/java/io/datakernel/datastream/processor/StreamTransducerTest.java,67,3,1.4,14,10,3,low,True,main,36,263,3512727549659329474,,"Main sampled class (Rank 36, CC 3)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,StreamTransducer,core-datastream/src/main/java/io/datakernel/datastream/processor/StreamTransducer.java,StreamTransducerTest,core-datastream/src/test/java/io/datakernel/datastream/processor/StreamTransducerTest.java,67,3,1.4,14,10,3,low,True,main,37,263,3512727549659329474,,"Main sampled class (Rank 37, CC 3)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,StreamTransducer,core-datastream/src/main/java/io/datakernel/datastream/processor/StreamTransducer.java,StreamTransducerTest,core-datastream/src/test/java/io/datakernel/datastream/processor/StreamTransducerTest.java,67,3,1.4,14,10,3,low,True,main,38,263,3512727549659329474,,"Main sampled class (Rank 38, CC 3)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,StreamTransducer,core-datastream/src/main/java/io/datakernel/datastream/processor/StreamTransducer.java,StreamTransducerTest,core-datastream/src/test/java/io/datakernel/datastream/processor/StreamTransducerTest.java,67,3,1.4,14,10,3,low,True,main,39,263,3512727549659329474,,"Main sampled class (Rank 39, CC 3)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,OptionalGeneratorModule,core-di/src/main/java/io/datakernel/di/module/OptionalGeneratorModule.java,OptionalGeneratorModuleTest,core-di/src/test/java/io/datakernel/di/module/OptionalGeneratorModuleTest.java,19,2,1.33,4,3,2,low,True,main,40,263,3512727549659329474,,"Main sampled class (Rank 40, CC 2)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,RpcStrategyFirstAvailable,cloud-rpc/src/main/java/io/datakernel/rpc/client/sender/RpcStrategyFirstAvailable.java,RpcStrategyFirstAvailableTest,cloud-rpc/src/test/java/io/datakernel/rpc/client/sender/RpcStrategyFirstAvailableTest.java,25,2,1.25,5,4,3,low,True,main,41,263,3512727549659329474,,"Main sampled class (Rank 41, CC 2)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,RpcStrategyFirstAvailable,cloud-rpc/src/main/java/io/datakernel/rpc/client/sender/RpcStrategyFirstAvailable.java,RpcStrategyFirstAvailableTest,cloud-rpc/src/test/java/io/datakernel/rpc/client/sender/RpcStrategyFirstAvailableTest.java,25,2,1.25,5,4,3,low,True,main,42,263,3512727549659329474,,"Main sampled class (Rank 42, CC 2)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,RpcStrategyFirstAvailable,cloud-rpc/src/main/java/io/datakernel/rpc/client/sender/RpcStrategyFirstAvailable.java,RpcStrategyFirstAvailableTest,cloud-rpc/src/test/java/io/datakernel/rpc/client/sender/RpcStrategyFirstAvailableTest.java,25,2,1.25,5,4,3,low,True,main,43,263,3512727549659329474,,"Main sampled class (Rank 43, CC 2)"
