repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,original_manifest_index,split_name,split_source_manifest,split_created_utc,split_algorithm
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-snapshot-0.98/src/main/java/com/kakao/hbase/snapshot/snapshot.java,Snapshot,hbase0.98/hbase-snapshot-0.98/src/main/java/com/kakao/hbase/snapshot/Snapshot.java,2,268,2028,18,3,12,56,3.111111111111111,maven,hbase0.98,hbase0.98/hbase-snapshot-0.98,hbase-snapshot-0.98,maven:hbase0.98/hbase-snapshot-0.98,8,8,main,10,dea97b4a71a5e9b86f757b7f7792fcec50476d2096a414608c9035a0c9ef5424,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,273,272,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/evalcontextwithtask.java,EvalContextWithTask,flo-workflow/src/main/java/com/spotify/flo/EvalContextWithTask.java,2,18,117,3,1,1,3,1.0,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,3,47d6e4e2ae70531c062872023ccdaa6938b0b63718ef3f6c986ce7670d8c1c07,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,19,18,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:contrib/flo-styx/src/main/java/com/spotify/flo/contrib/styx/structuredlogging.java,StructuredLogging,contrib/flo-styx/src/main/java/com/spotify/flo/contrib/styx/StructuredLogging.java,2,38,310,4,2,1,4,1.0,maven,.,contrib/flo-styx,contrib/flo-styx,maven:contrib/flo-styx,unknown,8,main,10,ba78c371e483427487b5a7fcb65187f20aefabef2236cbb886886a3bd99fd8af,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,27,26,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/context/forwardingevalcontext.java,ForwardingEvalContext,flo-workflow/src/main/java/com/spotify/flo/context/ForwardingEvalContext.java,6,37,252,7,6,1,7,1.0,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,4,5ed09c549ff0bc30b2229d60533193fe43eabab7134a7a827378ad140b7fdfc1,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,33,32,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/bigqueryoperator.java,BigQueryOperator,contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/BigQueryOperator.java,5,31,241,5,3,2,6,1.2,maven,.,contrib/flo-bigquery,contrib/flo-bigquery,maven:contrib/flo-bigquery,unknown,8,main,7,842eeb0280fb38d60e16b9250e173b1b858dcf9adb66c9f4d827eabda5c7417b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,61,60,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/serialization.java,Serialization,flo-workflow/src/main/java/com/spotify/flo/Serialization.java,4,68,482,8,7,2,13,1.625,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,2,34d0f989a7684791f74d2aeccf121515cf89db8a16f09d680337da8ee2b76317,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,76,75,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/bigqueryoutput.java,BigQueryOutput,contrib/flo-bigquery/src/main/java/com/spotify/flo/contrib/bigquery/BigQueryOutput.java,2,80,578,11,6,2,15,1.3636363636363635,maven,.,contrib/flo-bigquery,contrib/flo-bigquery,maven:contrib/flo-bigquery,unknown,8,main,5,62a216fd85746e5d24d2ac7b297ad39375c2ee2aa537663c153163429949fbfa,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,79,78,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:contrib/flo-styx/src/main/java/com/spotify/flo/contrib/styx/terminationlogging.java,TerminationLogging,contrib/flo-styx/src/main/java/com/spotify/flo/contrib/styx/TerminationLogging.java,4,40,274,1,1,3,3,3.0,maven,.,contrib/flo-styx,contrib/flo-styx,maven:contrib/flo-styx,unknown,8,main,8,890bee33ec884cb81e6ef21092981a60c002037c31c8379708c05a7a1ade7ce4,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,85,84,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/context/memoizingcontext.java,MemoizingContext,flo-workflow/src/main/java/com/spotify/flo/context/MemoizingContext.java,1,32,247,3,2,3,5,1.6666666666666667,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,6,6ab283151af12ee8ecfbf7b0aeb8a7dabc343e7390b776fc126bcf5c48c0721e,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,91,90,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/resettablesingletontraverser.java,ResettableSingletonTraverser,hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/ResettableSingletonTraverser.java,2,21,114,2,2,1,2,1.0,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,7,189725fb9a08e9e54999a93396aa0131c261ab6ff54017af01a6d9446fd612dc,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/48046454,promoted,11,10,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/slidingwindowpolicy.java,SlidingWindowPolicy,hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/SlidingWindowPolicy.java,3,65,462,11,10,2,13,1.1818181818181819,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,8,1ec78ce3c6ac94876d5af5221161569dc27a2b24eae8b34189caeaa90c49f935,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/48046454,promoted,75,74,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/processor/insertwatermarksp.java,InsertWatermarksP,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/processor/InsertWatermarksP.java,1,57,396,7,4,3,9,1.2857142857142858,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,5,13722a73fce213dfbd60a4e2f698ab80e492e4c15219509aa0ebd01d9a160c39,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/48046454,promoted,99,98,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/serialization/delegatingserializationservice.java,DelegatingSerializationService,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/serialization/DelegatingSerializationService.java,4,151,1084,14,9,7,30,2.142857142857143,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,4,11b5419da57a66167a52650bb86872ef68aba835685754e8f66b685e836d4412,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/48046454,promoted,226,225,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/reflectionutils.java,ReflectionUtils,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/ReflectionUtils.java,8,191,1351,22,15,7,39,1.7727272727272727,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,6,17d25c8a27e844ed7f902e7c3e6f0802a1d255efd6c8085ea97d358ae8d9f775,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/48046454,promoted,232,231,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/connector/writefilep.java,WriteFileP,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/connector/WriteFileP.java,4,392,2455,44,29,9,73,1.6590909090909092,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,9,25472663e4849dc5b52ca2112ff0f18912a57bf256243899505840cbabdaf349,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/48046454,promoted,259,258,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/connector/streamfilesp.java,StreamFilesP,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/connector/StreamFilesP.java,1,296,1962,18,5,15,65,3.611111111111111,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,10,34a263384aed17b6a93af69388212182efc0eea2fb608beb9142e7b2f1d92cfa,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/48046454,promoted,287,286,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/config/jobconfig.java,JobConfig,hazelcast-jet-core/src/main/java/com/hazelcast/jet/config/JobConfig.java,2,406,2608,65,57,15,91,1.4,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,2,05175c07f839a25f4089d8c1a6436725c2e92bc322a0869bdb156a04bb05cd73,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/48046454,promoted,289,288,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/jsonhelper.java,JsonHelper,niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/JsonHelper.java,3,20,154,4,4,2,5,1.25,maven,.,niubi-job-framework/niubi-job-core,niubi-job-framework/niubi-job-core,maven:niubi-job-framework/niubi-job-core,8,8,main,9,aacacaf35258363dbaab725635c371fcf3c991bcdfbce605f08bb96687825d2d,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/49384652,promoted,57,56,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/masterslavejobsummaryserviceimpl.java,MasterSlaveJobSummaryServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/MasterSlaveJobSummaryServiceImpl.java,3,81,730,5,5,3,8,1.6,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,7,63e97563e188c146408cdd12b59dc2b30cfda1aa6f8d4a05b86797b3f42560dc,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/49384652,promoted,95,94,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/standbyjobsummaryserviceimpl.java,StandbyJobSummaryServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobSummaryServiceImpl.java,3,81,730,5,5,3,8,1.6,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,8,8453c06c944d0271fcc43140a1198974e7207a2e0ddd377c6b92da8409913fa7,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/49384652,promoted,96,95,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/standbynodeserviceimpl.java,StandbyNodeServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/StandbyNodeServiceImpl.java,1,32,266,1,1,4,4,4.0,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,3,241c6bedebd4192fdfe0a5ca6b02b27c165f74f3e0e6f4c735232e1f33ad9141,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/49384652,promoted,121,120,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/masterslavenodeserviceimpl.java,MasterSlaveNodeServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/MasterSlaveNodeServiceImpl.java,1,35,282,1,1,5,5,5.0,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,6,5b528832714169a7c856a6609d5c71f35850b6c874d84ad0f370c6856bf75aca,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/49384652,promoted,168,167,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/masterslavejobserviceimpl.java,MasterSlaveJobServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/MasterSlaveJobServiceImpl.java,3,87,751,5,5,5,10,2.0,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,4,2ff56c918aa523a29ff469502a09d0f0660495b7d07d93411b417acdb7dedf74,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/49384652,promoted,181,180,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/standbyjoblogserviceimpl.java,StandbyJobLogServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobLogServiceImpl.java,2,50,362,3,3,6,8,2.6666666666666665,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,5,3c3b5460f5f3dcd4ff6355271d125d6a2ff63862f3b892379a397c927e4f7dd6,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/49384652,promoted,195,194,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/loggerhelper.java,LoggerHelper,niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/LoggerHelper.java,4,82,576,14,14,6,28,2.0,maven,.,niubi-job-framework/niubi-job-core,niubi-job-framework/niubi-job-core,maven:niubi-job-framework/niubi-job-core,8,8,main,10,ac64ce37ae08368570d68c3269b1ab378f179368b4a29a7ffa8fcc887c5104b4,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/49384652,promoted,206,205,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/payload/formdatapayload.java,FormDataPayload,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/payload/FormDataPayload.java,3,42,262,9,6,1,9,1.0,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,4,18c8b5cf1fe7d603523cf7705187bc082fd70d671b8f6f34385e2477adc43d5c,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,36,35,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/directives.java,Directives,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Directives.java,1,50,418,10,7,2,11,1.1,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,8,4d406b8dd41201c71fd2932e7cd42261735433fdf0dfbacfcd59cb4ea4edb81e,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,73,72,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/headers.java,Headers,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Headers.java,4,341,2831,77,64,4,95,1.2337662337662338,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,5,241f1e5eb2550ad7722b039a804118e8e752502d60d330cf2a4c14c64e275f0a,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,166,165,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/httpmethod.java,HTTPMethod,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/HTTPMethod.java,3,111,716,14,12,6,26,1.8571428571428572,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,2,0cbe2cc93f504b1e41f7cf4c2a9617aff58ec677d4fb00e8c9fbd251230009bb,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,204,203,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/mimetype.java,MIMEType,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/MIMEType.java,4,128,1022,20,16,8,37,1.85,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,9,5f86a4bf4df06e459781ef3a0ddb629d33da743934464935365a8ff8794eed6b,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,240,239,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/auth/defaultauthenticator.java,DefaultAuthenticator,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/auth/DefaultAuthenticator.java,3,56,457,7,5,9,17,2.4285714285714284,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,7,3c93896ef5f1c963b96737caca8eb33cea68b22ae0b4592f68cd0c82a2f495e1,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,252,251,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/httpresponse.java,HTTPResponse,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/HTTPResponse.java,4,112,804,16,12,9,32,2.0,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,10,8c37bb3001b05528d251b57edb8e2e4275a12ce20334224c60e176251fc5f848,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,255,254,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/httprequest.java,HTTPRequest,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/HTTPRequest.java,2,171,1242,34,29,13,56,1.6470588235294117,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,6,38c5b6b6f41d01c467202fd695d78b7c1f5d4fb6146f4e573b8e9fb3c2315b9f,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,283,282,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
60578004,https://github.com/artoderk/elastic-jobx,1431671595cee4222e4445fc80b5b14e6262d7b8,60578004:elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/statistics/processcountjob.java,ProcessCountJob,elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/statistics/ProcessCountJob.java,1,19,150,2,1,1,2,1.0,maven,.,elastic-jobx-core,elastic-jobx-core,maven:elastic-jobx-core,6,8,main,7,3c2a0e902e51d26c2f1077692f075becb2adb651c584af22866eb3d747cd5af6,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/60578004,promoted_before_storage_audit,13,12,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
60578004,https://github.com/artoderk/elastic-jobx,1431671595cee4222e4445fc80b5b14e6262d7b8,60578004:elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/config/configurationnode.java,ConfigurationNode,elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/config/ConfigurationNode.java,8,47,377,8,7,1,8,1.0,maven,.,elastic-jobx-core,elastic-jobx-core,maven:elastic-jobx-core,6,8,main,6,283ca8147625875d98e33ebf12cc7186019ba1fa106d908089f24dab0bba38a5,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/60578004,promoted_before_storage_audit,35,34,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
