repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,source_json_files,exact_path_exists,metric_status,metric_error,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,is_interface,is_enum,is_generated,is_test_source,eligible_for_sampling,exclusion_reason,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,java_version_source,effective_java_runtime,build_scope_pass,build_recipe,repository_storage_path,promotion_status
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/expression.java,Expression,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/Expression.java,5,95247959_409.json;95247959_410.json;95247959_411.json;95247959_412.json;95247959_413.json,true,success,,251,1729,28,26,9,69,2.4642857142857144,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/extensions/versionedrecordextension.java,VersionedRecordExtension,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/extensions/VersionedRecordExtension.java,1,95247959_408.json,true,success,,166,1224,13,8,7,30,2.3076923076923075,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/applyuseragentinterceptor.java,ApplyUserAgentInterceptor,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/ApplyUserAgentInterceptor.java,2,95247959_362.json;95247959_363.json,true,success,,35,310,1,1,2,2,2.0,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/defaultdynamodbasyncindex.java,DefaultDynamoDbAsyncIndex,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/DefaultDynamoDbAsyncIndex.java,2,95247959_394.json;95247959_395.json,true,success,,122,957,15,14,13,32,2.1333333333333333,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/defaultdynamodbasynctable.java,DefaultDynamoDbAsyncTable,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/DefaultDynamoDbAsyncTable.java,4,95247959_396.json;95247959_397.json;95247959_398.json;95247959_399.json,true,success,,294,2563,42,41,11,72,1.7142857142857142,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/defaultdynamodbenhancedasyncclient.java,DefaultDynamoDbEnhancedAsyncClient,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/DefaultDynamoDbEnhancedAsyncClient.java,2,95247959_378.json;95247959_379.json,true,success,,157,1164,22,21,7,31,1.4090909090909092,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/defaultdynamodbenhancedclient.java,DefaultDynamoDbEnhancedClient,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/DefaultDynamoDbEnhancedClient.java,2,95247959_388.json;95247959_389.json,true,success,,155,1126,22,21,7,31,1.4090909090909092,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/defaultdynamodbindex.java,DefaultDynamoDbIndex,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/DefaultDynamoDbIndex.java,2,95247959_380.json;95247959_381.json,true,success,,121,958,15,14,13,32,2.1333333333333333,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/defaultdynamodbtable.java,DefaultDynamoDbTable,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/DefaultDynamoDbTable.java,4,95247959_390.json;95247959_391.json;95247959_392.json;95247959_393.json,true,success,,290,2438,42,41,11,72,1.7142857142857142,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/extensionresolver.java,ExtensionResolver,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/client/ExtensionResolver.java,6,95247959_382.json;95247959_383.json;95247959_384.json;95247959_385.json;95247959_386.json;95247959_387.json,true,success,,31,236,3,2,4,6,2.0,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/converter/converterproviderresolver.java,ConverterProviderResolver,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/converter/ConverterProviderResolver.java,5,95247959_400.json;95247959_401.json;95247959_402.json;95247959_403.json;95247959_404.json,true,success,,24,154,3,2,4,6,2.0,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/enhancedclientutils.java,EnhancedClientUtils,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/EnhancedClientUtils.java,3,95247959_405.json;95247959_406.json;95247959_407.json,true,success,,181,1473,13,11,7,34,2.6153846153846154,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/immutable/immutableintrospector.java,ImmutableIntrospector,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/immutable/ImmutableIntrospector.java,16,95247959_346.json;95247959_347.json;95247959_348.json;95247959_349.json;95247959_350.json;95247959_351.json;95247959_352.json;95247959_353.json;95247959_354.json;95247959_355.json;95247959_356.json;95247959_357.json;95247959_358.json;95247959_359.json;95247959_360.json;95247959_361.json,true,success,,190,1483,18,1,8,54,3.0,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/mapper/metatableschemacache.java,MetaTableSchemaCache,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/mapper/MetaTableSchemaCache.java,2,95247959_376.json;95247959_377.json,true,success,,20,182,3,2,1,3,1.0,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/operations/queryoperation.java,QueryOperation,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/operations/QueryOperation.java,6,95247959_370.json;95247959_371.json;95247959_372.json;95247959_373.json;95247959_374.json;95247959_375.json,true,success,,95,832,7,6,5,11,1.5714285714285714,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/operations/scanoperation.java,ScanOperation,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/operations/ScanOperation.java,6,95247959_364.json;95247959_365.json;95247959_366.json;95247959_367.json;95247959_368.json;95247959_369.json,true,success,,94,790,7,6,5,11,1.5714285714285714,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/key.java,Key,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/Key.java,3,95247959_343.json;95247959_344.json;95247959_345.json,true,success,,193,1490,27,23,7,63,2.3333333333333335,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/beantableschema.java,BeanTableSchema,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/BeanTableSchema.java,54,95247959_180.json;95247959_181.json;95247959_182.json;95247959_183.json;95247959_184.json;95247959_185.json;95247959_186.json;95247959_187.json;95247959_188.json;95247959_189.json;95247959_190.json;95247959_191.json;95247959_192.json;95247959_193.json;95247959_194.json;95247959_195.json;95247959_196.json;95247959_197.json;95247959_198.json;95247959_199.json;95247959_200.json;95247959_201.json;95247959_202.json;95247959_203.json;95247959_204.json;95247959_205.json;95247959_206.json;95247959_207.json;95247959_208.json;95247959_209.json;95247959_210.json;95247959_211.json;95247959_212.json;95247959_213.json;95247959_214.json;95247959_215.json;95247959_216.json;95247959_217.json;95247959_218.json;95247959_219.json;95247959_220.json;95247959_221.json;95247959_222.json;95247959_223.json;95247959_224.json;95247959_225.json;95247959_226.json;95247959_227.json;95247959_228.json;95247959_229.json;95247959_230.json;95247959_231.json;95247959_232.json;95247959_233.json,true,success,,405,3349,29,2,9,67,2.310344827586207,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/immutableattribute.java,ImmutableAttribute,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/ImmutableAttribute.java,1,95247959_234.json,true,success,,127,1026,22,18,2,25,1.1363636363636365,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/immutabletableschema.java,ImmutableTableSchema,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/ImmutableTableSchema.java,8,95247959_235.json;95247959_236.json;95247959_237.json;95247959_238.json;95247959_239.json;95247959_240.json;95247959_241.json;95247959_242.json,true,success,,339,2882,24,2,9,45,1.875,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/staticattribute.java,StaticAttribute,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/StaticAttribute.java,1,95247959_327.json,true,success,,93,769,22,18,1,22,1.0,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/staticimmutabletableschema.java,StaticImmutableTableSchema,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/StaticImmutableTableSchema.java,40,95247959_287.json;95247959_288.json;95247959_289.json;95247959_290.json;95247959_291.json;95247959_292.json;95247959_293.json;95247959_294.json;95247959_295.json;95247959_296.json;95247959_297.json;95247959_298.json;95247959_299.json;95247959_300.json;95247959_301.json;95247959_302.json;95247959_303.json;95247959_304.json;95247959_305.json;95247959_306.json;95247959_307.json;95247959_308.json;95247959_309.json;95247959_310.json;95247959_311.json;95247959_312.json;95247959_313.json;95247959_314.json;95247959_315.json;95247959_316.json;95247959_317.json;95247959_318.json;95247959_319.json;95247959_320.json;95247959_321.json;95247959_322.json;95247959_323.json;95247959_324.json;95247959_325.json;95247959_326.json,true,success,,445,3540,41,30,14,88,2.1463414634146343,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/statictablemetadata.java,StaticTableMetadata,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/StaticTableMetadata.java,15,95247959_328.json;95247959_329.json;95247959_330.json;95247959_331.json;95247959_332.json;95247959_333.json;95247959_334.json;95247959_335.json;95247959_336.json;95247959_337.json;95247959_338.json;95247959_339.json;95247959_340.json;95247959_341.json;95247959_342.json,true,success,,297,2355,29,21,9,66,2.2758620689655173,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/statictableschema.java,StaticTableSchema,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/mapper/StaticTableSchema.java,44,95247959_243.json;95247959_244.json;95247959_245.json;95247959_246.json;95247959_247.json;95247959_248.json;95247959_249.json;95247959_250.json;95247959_251.json;95247959_252.json;95247959_253.json;95247959_254.json;95247959_255.json;95247959_256.json;95247959_257.json;95247959_258.json;95247959_259.json;95247959_260.json;95247959_261.json;95247959_262.json;95247959_263.json;95247959_264.json;95247959_265.json;95247959_266.json;95247959_267.json;95247959_268.json;95247959_269.json;95247959_270.json;95247959_271.json;95247959_272.json;95247959_273.json;95247959_274.json;95247959_275.json;95247959_276.json;95247959_277.json;95247959_278.json;95247959_279.json;95247959_280.json;95247959_281.json;95247959_282.json;95247959_283.json;95247959_284.json;95247959_285.json;95247959_286.json,true,success,,128,1052,22,19,2,23,1.0454545454545454,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/batchgetitemenhancedrequest.java,BatchGetItemEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/BatchGetItemEnhancedRequest.java,1,95247959_179.json,true,success,,93,607,16,13,5,26,1.625,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/batchwriteitemenhancedrequest.java,BatchWriteItemEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/BatchWriteItemEnhancedRequest.java,1,95247959_170.json,true,success,,116,728,20,17,6,33,1.65,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/createtableenhancedrequest.java,CreateTableEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/CreateTableEnhancedRequest.java,1,95247959_174.json,true,success,,142,953,21,19,11,35,1.6666666666666667,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/deleteitemenhancedrequest.java,DeleteItemEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/DeleteItemEnhancedRequest.java,1,95247959_175.json,true,success,,142,897,24,22,8,39,1.625,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/getitemenhancedrequest.java,GetItemEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/GetItemEnhancedRequest.java,1,95247959_169.json,true,success,,93,595,16,14,6,25,1.5625,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/putitemenhancedrequest.java,PutItemEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/PutItemEnhancedRequest.java,1,95247959_171.json,true,success,,155,1021,27,25,9,45,1.6666666666666667,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/queryenhancedrequest.java,QueryEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/QueryEnhancedRequest.java,2,95247959_176.json;95247959_177.json,true,success,,253,1651,35,33,21,75,2.142857142857143,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/scanenhancedrequest.java,ScanEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/ScanEnhancedRequest.java,2,95247959_172.json;95247959_173.json,true,success,,243,1595,34,32,21,73,2.1470588235294117,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/updateitemenhancedrequest.java,UpdateItemEnhancedRequest,services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/model/UpdateItemEnhancedRequest.java,1,95247959_178.json,true,success,,184,1218,31,29,10,51,1.6451612903225807,false,false,false,false,true,,maven,.,services-custom/dynamodb-enhanced,services-custom/dynamodb-enhanced,maven:services-custom/dynamodb-enhanced,8,D:/material/SWT301/rsbln/New folder/data_v3/repos/working/95247959/pom.xml,8,false,,repos/successful/95247959,promoted_before_storage_audit
