sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
122,6293402,6293402:server/src/main/java/com/vaadin/ui/abstractsingleselect.java,AbstractSingleSelect,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\122_6293402_76a24253\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\122_6293402_76a24253\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\122_6293402_76a24253\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
122,6293402,6293402:server/src/main/java/com/vaadin/ui/abstractsingleselect.java,AbstractSingleSelect,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
120,6293402,6293402:server/src/main/java/com/vaadin/data/provider/treedataprovider.java,TreeDataProvider,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\120_6293402_73451966\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\120_6293402_73451966\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\120_6293402_73451966\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
120,6293402,6293402:server/src/main/java/com/vaadin/data/provider/treedataprovider.java,TreeDataProvider,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
121,6293402,6293402:server/src/main/java/com/vaadin/server/vaadinportletrequest.java,VaadinPortletRequest,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\121_6293402_5e6ec39e\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\121_6293402_5e6ec39e\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\121_6293402_5e6ec39e\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
121,6293402,6293402:server/src/main/java/com/vaadin/server/vaadinportletrequest.java,VaadinPortletRequest,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
124,6293402,6293402:server/src/main/java/com/vaadin/server/localeservice.java,LocaleService,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\124_6293402_e764fd86\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\124_6293402_e764fd86\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\124_6293402_e764fd86\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
124,6293402,6293402:server/src/main/java/com/vaadin/server/localeservice.java,LocaleService,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
126,6293402,6293402:server/src/main/java/com/vaadin/server/communication/metadatawriter.java,MetadataWriter,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\126_6293402_7f52707c\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\126_6293402_7f52707c\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\126_6293402_7f52707c\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
126,6293402,6293402:server/src/main/java/com/vaadin/server/communication/metadatawriter.java,MetadataWriter,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
127,6293402,6293402:server/src/main/java/com/vaadin/server/communication/serverrpchandler.java,ServerRpcHandler,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\127_6293402_1a82f048\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\127_6293402_1a82f048\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\127_6293402_1a82f048\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
127,6293402,6293402:server/src/main/java/com/vaadin/server/communication/serverrpchandler.java,ServerRpcHandler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
125,6293402,6293402:server/src/main/java/com/vaadin/data/provider/datacommunicator.java,DataCommunicator,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\125_6293402_9bb6c751\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\125_6293402_9bb6c751\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\125_6293402_9bb6c751\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE"
125,6293402,6293402:server/src/main/java/com/vaadin/data/provider/datacommunicator.java,DataCommunicator,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
130,6437134,6437134:enav-model/src/main/java/dk/dma/enav/model/geometry/ellipse.java,Ellipse,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/130_6437134_2da8caed/compiledrepos/6437134/enav-model/src/test/java/dk/dma/enav/model/geometry/Ellipse_RBL4_2da8caedTest.java:[24,28] enum types may not be instantiated - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/130_6437134_2da8caed/compiledrepos/6437134/enav-model/src/test/java/dk/dma/enav/model/geometry/Ellipse_RBL4_2da8caedTest.java:[87,43] <anonymous dk.dma.enav.model.geometry.Ellipse_RBL4_2da8caedTest$1> is not abstract and does not override abstract method rhumbLineDistanceTo(dk.dma.enav.model.geometry.Element) in dk.dma.enav.model.geometry.Element - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/130_6437134_2da8caed/compiledrepos/6437134/enav-model/src/test/java/dk/dma/enav/model/geometry/Ellipse_RBL4_2da8caedTest.java:[92,41] <anonymous dk.dma.enav.model.geometry.Ellipse_RBL4_2da8caedTest$2> is not abstract and does not override abstract method rhumbLineDistanceTo(dk.dma.enav.model.geometry.Element) in dk.dma.enav.model.geometry.Element"
132,6437134,6437134:enav-serialization/src/main/java/dk/dma/enav/serialization/routerouteparser.java,RouteRouteParser,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/132_6437134_6c97342f/compiledrepos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouteRouteParser_RBL4_6c97342fTest.java:[4,26] package org.mockito does not exist"
133,6437134,6437134:enav-serialization/src/main/java/dk/dma/enav/serialization/rourouteparser.java,RouRouteParser,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/133_6437134_4b2ecd0d/compiledrepos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouRouteParser_RBL4_4b2ecd0dTest.java:[68,9] reference to assertEquals is ambiguous - both method assertEquals(double,double) in org.junit.Assert and method assertEquals(java.lang.Object,java.lang.Object) in org.junit.Assert match - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/133_6437134_4b2ecd0d/compiledrepos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouRouteParser_RBL4_4b2ecd0dTest.java:[69,9] reference to assertEquals is ambiguous - both method assertEquals(double,double) in org.junit.Assert and method assertEquals(java.lang.Object,java.lang.Object) in org.junit.Assert match - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/133_6437134_4b2ecd0d/compiledrepos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouRouteParser_RBL4_4b2ecd0dTest.java:[76,9] reference to assertEquals is ambiguous - both method assertEquals(double,double) in org.junit.Assert and metho"
135,6437134,6437134:enav-serialization/src/main/java/dk/dma/enav/serialization/rt3routeparser.java,Rt3RouteParser,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/135_6437134_b2fce36c/compiledrepos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/Rt3RouteParser_RBL4_b2fce36cTest.java:[6,19] package org.mockito does not exist"
138,64487983,64487983:bridge/src/main/java/com/iluwatar/bridge/souleatingmagicweapon.java,SoulEatingMagicWeapon,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\64487983\TestClasses_64487983_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/138_64487983_e5ac9b33/compiledrepos/64487983/bridge/src/test/java/com/iluwatar/bridge/SoulEatingMagicWeapon_RBL4_e5ac9b33Test.java:[46,9] cannot find symbol - symbol: method assertSame(com.iluwatar.bridge.SoulEatingMagicWeaponImpl,com.iluwatar.bridge.SoulEatingMagicWeaponImpl) - location: class com.iluwatar.bridge.SoulEatingMagicWeapon_RBL4_e5ac9b33Test"
139,64487983,64487983:bridge/src/main/java/com/iluwatar/bridge/blindingmagicweapon.java,BlindingMagicWeapon,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\64487983\TestClasses_64487983_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/139_64487983_0f46d2c5/compiledrepos/64487983/bridge/src/test/java/com/iluwatar/bridge/BlindingMagicWeapon_RBL4_0f46d2c5Test.java:[46,9] cannot find symbol - symbol: method assertSame(com.iluwatar.bridge.BlindingMagicWeaponImpl,com.iluwatar.bridge.BlindingMagicWeaponImpl) - location: class com.iluwatar.bridge.BlindingMagicWeapon_RBL4_0f46d2c5Test"
140,64487983,64487983:bridge/src/main/java/com/iluwatar/bridge/flyingmagicweapon.java,FlyingMagicWeapon,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\64487983\TestClasses_64487983_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/140_64487983_65b25ee1/compiledrepos/64487983/bridge/src/test/java/com/iluwatar/bridge/FlyingMagicWeapon_RBL4_65b25ee1Test.java:[46,9] cannot find symbol - symbol: method assertSame(com.iluwatar.bridge.FlyingMagicWeaponImpl,com.iluwatar.bridge.FlyingMagicWeaponImpl) - location: class com.iluwatar.bridge.FlyingMagicWeapon_RBL4_65b25ee1Test"
141,64487983,64487983:hexagonal/src/main/java/com/iluwatar/hexagonal/app.java,App,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\64487983\TestClasses_64487983_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/141_64487983_735c5bfe/compiledrepos/64487983/hexagonal/src/test/java/com/iluwatar/hexagonal/App_RBL4_735c5bfeTest.java:[39,48] cannot find symbol - symbol: method getSubmittedTickets() - location: variable lotteryService of type com.iluwatar.hexagonal.service.LotteryService - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/141_64487983_735c5bfe/compiledrepos/64487983/hexagonal/src/test/java/com/iluwatar/hexagonal/App_RBL4_735c5bfeTest.java:[40,12] submitTickets(com.iluwatar.hexagonal.service.LotteryService,int) has private access in com.iluwatar.hexagonal.App - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/141_64487983_735c5bfe/compiledrepos/64487983/hexagonal/src/test/java/com/iluwatar/hexagonal/App_RBL4_735c5bfeTest.java:[41,44] cannot find symbol - symbol: method getSubmittedTickets() - location: variable lotteryService of type com.iluwatar.hexagonal.service.LotteryService - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/141_64487983_735c5bfe/compiledrepos/64487983/hexagonal/src/test/j"
