repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,sample_index,Project,Focal_Class_agone,Test_Class,Focal_Path_agone,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool_agone,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/data/provider/datacommunicator.java,DataCommunicator,server/src/main/java/com/vaadin/data/provider/DataCommunicator.java,1,386,2460,55,31,11,87,1.5818181818181818,maven,.,server,server,maven:server,8,8,main,4,1e3f8db2dee539f5f8204682ae3dd8e76cbc237e03f30002120b64e55351592a,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,269,268,6293402,DataCommunicator,DataCommunicator_RBL4Test_9bb6c751,repos/6293402/server/src/main/java/com/vaadin/data/provider/DataCommunicator.java,repos/6293402/server/src/test/java/com/vaadin/data/provider/DataCommunicator_RBL4Test_9bb6c751.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\data\provider\DataCommunicator.java,server/src/test/java/com/vaadin/data/provider/DataCommunicator_RBL4Test_9bb6c751.java,com.vaadin.data.provider,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS
3847504,https://github.com/digitalroastery/weblounge,653c25ff728c18c31bdf12b21d45106dacc080dc,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/security/siteadminimpl.java,SiteAdminImpl,modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/security/SiteAdminImpl.java,2,157,1267,11,10,12,36,3.272727272727273,maven,.,modules/weblounge-common,modules/weblounge-common,maven:modules/weblounge-common,7,8,main,3,0896f19fa1289912e69f6d46f4f3ed6103a4007bb55cbd44ec1eaa8c7c494b91,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/3847504,promoted_before_storage_audit,270,269,3847504,SiteAdminImpl,SiteAdminImpl_RBL4Test_17e4fcfb,repos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/security/SiteAdminImpl.java,repos/3847504/modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/security/SiteAdminImpl_RBL4Test_17e4fcfb.java,modules/weblounge-common,D:\A_ThucNghiem\compiledrepos\3847504,D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common\src\main\java\ch\entwine\weblounge\common\impl\security\SiteAdminImpl.java,modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/security/SiteAdminImpl_RBL4Test_17e4fcfb.java,ch.entwine.weblounge.common.impl.security,1.7,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl modules/weblounge-common -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl modules/weblounge-common -am clean test-compile",v3:3847504:maven:modules/weblounge-common,1,1,1,0,0,PASS
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:core/src/main/java/org/apache/calcite/avatica/connectionpropertiesimpl.java,ConnectionPropertiesImpl,core/src/main/java/org/apache/calcite/avatica/ConnectionPropertiesImpl.java,1,186,1288,21,18,12,53,2.5238095238095237,gradle,.,core,core,gradle:core,8,8,main,6,680d90d77155cc6d4601fa5a8facfe7da068093d3befb3f8173f9ce181014caf,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/85795396,promoted_before_storage_audit,271,270,85795396,ConnectionPropertiesImpl,ConnectionPropertiesImpl_RBL4Test_5c0f04f0,repos/85795396/core/src/main/java/org/apache/calcite/avatica/ConnectionPropertiesImpl.java,repos/85795396/core/src/test/java/org/apache/calcite/avatica/ConnectionPropertiesImpl_RBL4Test_5c0f04f0.java,core,D:\A_ThucNghiem\compiledrepos\85795396,D:\A_ThucNghiem\compiledrepos\85795396\core\src\main\java\org\apache\calcite\avatica\ConnectionPropertiesImpl.java,core/src/test/java/org/apache/calcite/avatica/ConnectionPropertiesImpl_RBL4Test_5c0f04f0.java,org.apache.calcite.avatica,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :core:clean :core:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :core:clean :core:testClasses -x test",v3:85795396:gradle:core,1,1,1,0,0,PASS
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/mc.java,MC,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/MC.java,7,240,2130,13,2,12,56,4.3076923076923075,maven,hbase0.98,hbase0.98/hbase-manager-0.98,hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,8,8,main,2,130e4adb190a3edd40083f51e3b271665a008aee4219a203eb7a3f69a1b92733,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,272,271,46396068,MC,MC_RBL4Test_d7f89729,repos/46396068/hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/MC.java,repos/46396068/hbase0.98/hbase-manager-0.98/src/test/java/com/kakao/hbase/manager/command/MC_RBL4Test_d7f89729.java,hbase0.98/hbase-manager-0.98,D:\A_ThucNghiem\compiledrepos\46396068,D:\A_ThucNghiem\compiledrepos\46396068\hbase0.98\hbase-manager-0.98\src\main\java\com\kakao\hbase\manager\command\MC.java,hbase0.98/hbase-manager-0.98/src/test/java/com/kakao/hbase/manager/command/MC_RBL4Test_d7f89729.java,com.kakao.hbase.manager.command,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl hbase-manager-0.98 -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl hbase-manager-0.98 -am clean test-compile",v3:46396068:maven:hbase0.98/hbase-manager-0.98,1,1,1,0,0,PASS
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-snapshot-0.98/src/main/java/com/kakao/hbase/snapshot/snapshot.java,Snapshot,hbase0.98/hbase-snapshot-0.98/src/main/java/com/kakao/hbase/snapshot/Snapshot.java,2,268,2028,18,3,12,56,3.111111111111111,maven,hbase0.98,hbase0.98/hbase-snapshot-0.98,hbase-snapshot-0.98,maven:hbase0.98/hbase-snapshot-0.98,8,8,main,10,dea97b4a71a5e9b86f757b7f7792fcec50476d2096a414608c9035a0c9ef5424,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,273,272,46396068,Snapshot,Snapshot_RBL4Test_46effb3e,repos/46396068/hbase0.98/hbase-snapshot-0.98/src/main/java/com/kakao/hbase/snapshot/Snapshot.java,repos/46396068/hbase0.98/hbase-snapshot-0.98/src/test/java/com/kakao/hbase/snapshot/Snapshot_RBL4Test_46effb3e.java,hbase0.98/hbase-snapshot-0.98,D:\A_ThucNghiem\compiledrepos\46396068,D:\A_ThucNghiem\compiledrepos\46396068\hbase0.98\hbase-snapshot-0.98\src\main\java\com\kakao\hbase\snapshot\Snapshot.java,hbase0.98/hbase-snapshot-0.98/src/test/java/com/kakao/hbase/snapshot/Snapshot_RBL4Test_46effb3e.java,com.kakao.hbase.snapshot,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl hbase-snapshot-0.98 -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl hbase-snapshot-0.98 -am clean test-compile",v3:46396068:maven:hbase0.98/hbase-snapshot-0.98,1,1,1,0,0,PASS
74999474,https://github.com/yahoo/parsec-libraries,142bc4c95a8ca7b8c82f7f95d8144cb6d4bc2096,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasynchttprequest.java,ParsecAsyncHttpRequest,parsec-clients/src/main/java/com/yahoo/parsec/clients/ParsecAsyncHttpRequest.java,24,422,2608,64,59,12,89,1.390625,gradle,.,parsec-clients,parsec-clients,gradle:parsec-clients,unknown,8,main,2,0aeda0148dbdbcf3b17fc901fbafa658a2c18f8722e5f679b32e0eba5b7d464d,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/74999474,promoted_before_storage_audit,274,273,74999474,ParsecAsyncHttpRequest,ParsecAsyncHttpRequest_RBL4Test_4328525a,repos/74999474/parsec-clients/src/main/java/com/yahoo/parsec/clients/ParsecAsyncHttpRequest.java,repos/74999474/parsec-clients/src/test/java/com/yahoo/parsec/clients/ParsecAsyncHttpRequest_RBL4Test_4328525a.java,parsec-clients,D:\A_ThucNghiem\compiledrepos\74999474,D:\A_ThucNghiem\compiledrepos\74999474\parsec-clients\src\main\java\com\yahoo\parsec\clients\ParsecAsyncHttpRequest.java,parsec-clients/src/test/java/com/yahoo/parsec/clients/ParsecAsyncHttpRequest_RBL4Test_4328525a.java,com.yahoo.parsec.clients,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :parsec-clients:clean :parsec-clients:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :parsec-clients:clean :parsec-clients:testClasses -x test",v3:74999474:gradle:parsec-clients,1,1,1,0,0,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/server/communication/metadatawriter.java,MetadataWriter,server/src/main/java/com/vaadin/server/communication/MetadataWriter.java,6,45,288,1,1,13,13,13.0,maven,.,server,server,maven:server,8,8,main,8,3985caebc3147b98ed4e6e4471cc3394d0a0d320ca98a834b862653bc80b7887,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,275,274,6293402,MetadataWriter,MetadataWriter_RBL4Test_7f52707c,repos/6293402/server/src/main/java/com/vaadin/server/communication/MetadataWriter.java,repos/6293402/server/src/test/java/com/vaadin/server/communication/MetadataWriter_RBL4Test_7f52707c.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\server\communication\MetadataWriter.java,server/src/test/java/com/vaadin/server/communication/MetadataWriter_RBL4Test_7f52707c.java,com.vaadin.server.communication,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS
9619226,https://github.com/3pillarlabs/spring-data-simpledb,f1e0eb4e48ec4674d3966e8f5bc04c95031f93ae,9619226:spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/exception/simpledbexceptiontranslator.java,SimpleDbExceptionTranslator,spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/exception/SimpleDbExceptionTranslator.java,10,57,354,4,3,13,18,4.5,maven,.,spring-data-simpledb-impl,spring-data-simpledb-impl,maven:spring-data-simpledb-impl,6,8,main,6,7fdb642e626306043b56482735d9ac3d7cb82ff1e7019d7eb8ac35c1cc2e90aa,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/9619226,promoted_before_storage_audit,276,275,9619226,SimpleDbExceptionTranslator,SimpleDbExceptionTranslator_RBL4Test_9f019880,repos/9619226/spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/exception/SimpleDbExceptionTranslator.java,repos/9619226/spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/exception/SimpleDbExceptionTranslator_RBL4Test_9f019880.java,spring-data-simpledb-impl,D:\A_ThucNghiem\compiledrepos\9619226,D:\A_ThucNghiem\compiledrepos\9619226\spring-data-simpledb-impl\src\main\java\org\springframework\data\simpledb\exception\SimpleDbExceptionTranslator.java,spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/exception/SimpleDbExceptionTranslator_RBL4Test_9f019880.java,org.springframework.data.simpledb.exception,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\spring-data-simpledb-impl\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/spring-data-simpledb-impl/pom.xml"" clean test-compile",v3:9619226:maven:spring-data-simpledb-impl,1,1,1,0,0,PASS
9619226,https://github.com/3pillarlabs/spring-data-simpledb,f1e0eb4e48ec4674d3966e8f5bc04c95031f93ae,9619226:spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/parttreeconverter.java,PartTreeConverter,spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/PartTreeConverter.java,4,89,453,3,1,13,19,6.333333333333333,maven,.,spring-data-simpledb-impl,spring-data-simpledb-impl,maven:spring-data-simpledb-impl,6,8,main,8,992de13f9b375af1b54e1287d7eed66662474e43a8df01a3161d29a39614260d,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/9619226,promoted_before_storage_audit,277,276,9619226,PartTreeConverter,PartTreeConverter_RBL4Test_0742ac9c,repos/9619226/spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/PartTreeConverter.java,repos/9619226/spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/query/PartTreeConverter_RBL4Test_0742ac9c.java,spring-data-simpledb-impl,D:\A_ThucNghiem\compiledrepos\9619226,D:\A_ThucNghiem\compiledrepos\9619226\spring-data-simpledb-impl\src\main\java\org\springframework\data\simpledb\query\PartTreeConverter.java,spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/query/PartTreeConverter_RBL4Test_0742ac9c.java,org.springframework.data.simpledb.query,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\spring-data-simpledb-impl\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/spring-data-simpledb-impl/pom.xml"" clean test-compile",v3:9619226:maven:spring-data-simpledb-impl,1,1,1,0,0,PASS
9884445,https://github.com/minnal/minnal,50989185555e0d8969319bb20ae8e596db4ff545,9884445:minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/metadata/actionmetadata.java,ActionMetaData,minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/metadata/ActionMetaData.java,2,64,424,7,6,13,22,3.142857142857143,maven,.,minnal-jaxrs/minnal-instrumentation-jaxrs,minnal-jaxrs/minnal-instrumentation-jaxrs,maven:minnal-jaxrs/minnal-instrumentation-jaxrs,7,8,main,5,383e513761de737c5d1a4fe1b9b8ed3ffec10177a434cc83a09d6a372491f111,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/9884445,promoted_before_storage_audit,278,277,9884445,ActionMetaData,ActionMetaData_RBL4Test_8bc4b0fe,repos/9884445/minnal-jaxrs/minnal-instrumentation-jaxrs/src/main/java/org/minnal/instrument/entity/metadata/ActionMetaData.java,repos/9884445/minnal-jaxrs/minnal-instrumentation-jaxrs/src/test/java/org/minnal/instrument/entity/metadata/ActionMetaData_RBL4Test_8bc4b0fe.java,minnal-jaxrs/minnal-instrumentation-jaxrs,D:\A_ThucNghiem\compiledrepos\9884445,D:\A_ThucNghiem\compiledrepos\9884445\minnal-jaxrs\minnal-instrumentation-jaxrs\src\main\java\org\minnal\instrument\entity\metadata\ActionMetaData.java,minnal-jaxrs/minnal-instrumentation-jaxrs/src/test/java/org/minnal/instrument/entity/metadata/ActionMetaData_RBL4Test_8bc4b0fe.java,org.minnal.instrument.entity.metadata,1.7,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl minnal-jaxrs/minnal-instrumentation-jaxrs -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl minnal-jaxrs/minnal-instrumentation-jaxrs -am clean test-compile",v3:9884445:maven:minnal-jaxrs/minnal-instrumentation-jaxrs,1,1,1,0,0,PASS
64487983,https://github.com/ErnestMing/JavaDesignPartternImpl,34431d71b4a00ef79895db9aaca30020baace209,64487983:hexagonal/src/main/java/com/iluwatar/hexagonal/domain/playerdetails.java,PlayerDetails,hexagonal/src/main/java/com/iluwatar/hexagonal/domain/PlayerDetails.java,1,67,379,7,6,13,22,3.142857142857143,maven,.,hexagonal,hexagonal,maven:hexagonal,8,8,main,7,4e72730cdd9b66384c8476bac5f0f186a7fa455498e376a8aeb9bcbd8bdf7291,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/64487983,promoted_before_storage_audit,279,278,64487983,PlayerDetails,PlayerDetails_RBL4Test_77b9df0e,repos/64487983/hexagonal/src/main/java/com/iluwatar/hexagonal/domain/PlayerDetails.java,repos/64487983/hexagonal/src/test/java/com/iluwatar/hexagonal/domain/PlayerDetails_RBL4Test_77b9df0e.java,hexagonal,D:\A_ThucNghiem\compiledrepos\64487983,D:\A_ThucNghiem\compiledrepos\64487983\hexagonal\src\main\java\com\iluwatar\hexagonal\domain\PlayerDetails.java,hexagonal/src/test/java/com/iluwatar/hexagonal/domain/PlayerDetails_RBL4Test_77b9df0e.java,com.iluwatar.hexagonal.domain,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\hexagonal\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/hexagonal/pom.xml"" clean test-compile",v3:64487983:maven:hexagonal,1,1,1,0,0,PASS
3713233,https://github.com/seratch/junithelper,8c307eb05f762cf8030a3bd6d903228e0d5b98b2,3713233:core/src/main/java/org/junithelper/core/extractor/constructormetaextractor.java,ConstructorMetaExtractor,core/src/main/java/org/junithelper/core/extractor/ConstructorMetaExtractor.java,12,131,1108,6,3,13,23,3.8333333333333335,maven,core,core,.,maven:core,6,8,main,1,05a4d56b45644e9cedc61d3cae9e9c7099870196a1df6e4b40b78395db63a4df,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/3713233,promoted_before_storage_audit,280,279,3713233,ConstructorMetaExtractor,ConstructorMetaExtractor_RBL4Test_aefe9473,repos/3713233/core/src/main/java/org/junithelper/core/extractor/ConstructorMetaExtractor.java,repos/3713233/core/src/test/java/org/junithelper/core/extractor/ConstructorMetaExtractor_RBL4Test_aefe9473.java,core,D:\A_ThucNghiem\compiledrepos\3713233,D:\A_ThucNghiem\compiledrepos\3713233\core\src\main\java\org\junithelper\core\extractor\ConstructorMetaExtractor.java,core/src/test/java/org/junithelper/core/extractor/ConstructorMetaExtractor_RBL4Test_aefe9473.java,org.junithelper.core.extractor,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:3713233:maven:core,1,1,1,0,0,PASS
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourceurn.java,ResourceUrn,WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceUrn.java,1,77,455,7,6,13,25,3.5714285714285716,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,5,3fd95112dfd1ac68300ca6a9bd8898d0fd43ca05b679d13e5abd2a0cdcf988d3,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,281,280,45997449,ResourceUrn,ResourceUrn_RBL4Test_ef2a07ab,repos/45997449/WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceUrn.java,repos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceUrn_RBL4Test_ef2a07ab.java,WebRex,D:\A_ThucNghiem\compiledrepos\45997449,D:\A_ThucNghiem\compiledrepos\45997449\WebRex\src\main\java\com\ebayopensource\webrex\resource\ResourceUrn.java,WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceUrn_RBL4Test_ef2a07ab.java,com.ebayopensource.webrex.resource,1.7,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\WebRex\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/WebRex/pom.xml"" clean test-compile",v3:45997449:maven:WebRex,1,1,1,0,0,PASS
9619226,https://github.com/3pillarlabs/spring-data-simpledb,f1e0eb4e48ec4674d3966e8f5bc04c95031f93ae,9619226:spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/attributeutil/simpledbattributeconverter.java,SimpleDBAttributeConverter,spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/attributeutil/SimpleDBAttributeConverter.java,1,81,747,6,4,13,31,5.166666666666667,maven,.,spring-data-simpledb-impl,spring-data-simpledb-impl,maven:spring-data-simpledb-impl,6,8,main,7,843fc3e66db8c89dafb3da0e9419d12e602a2fc7bf179c6286bb7e1643cc4a78,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/9619226,promoted_before_storage_audit,282,281,9619226,SimpleDBAttributeConverter,SimpleDBAttributeConverter_RBL4Test_3b9a0f18,repos/9619226/spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/attributeutil/SimpleDBAttributeConverter.java,repos/9619226/spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/attributeutil/SimpleDBAttributeConverter_RBL4Test_3b9a0f18.java,spring-data-simpledb-impl,D:\A_ThucNghiem\compiledrepos\9619226,D:\A_ThucNghiem\compiledrepos\9619226\spring-data-simpledb-impl\src\main\java\org\springframework\data\simpledb\attributeutil\SimpleDBAttributeConverter.java,spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/attributeutil/SimpleDBAttributeConverter_RBL4Test_3b9a0f18.java,org.springframework.data.simpledb.attributeutil,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\spring-data-simpledb-impl\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/spring-data-simpledb-impl/pom.xml"" clean test-compile",v3:9619226:maven:spring-data-simpledb-impl,1,1,1,0,0,PASS
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/httprequest.java,HTTPRequest,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/HTTPRequest.java,2,171,1242,34,29,13,56,1.6470588235294117,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,6,38c5b6b6f41d01c467202fd695d78b7c1f5d4fb6146f4e573b8e9fb3c2315b9f,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,283,282,558963,HTTPRequest,HTTPRequest_RBL4Test_a04d55a6,repos/558963/httpcache4j-api/src/main/java/org/codehaus/httpcache4j/HTTPRequest.java,repos/558963/httpcache4j-api/src/test/java/org/codehaus/httpcache4j/HTTPRequest_RBL4Test_a04d55a6.java,httpcache4j-api,D:\A_ThucNghiem\compiledrepos\558963,D:\A_ThucNghiem\compiledrepos\558963\httpcache4j-api\src\main\java\org\codehaus\httpcache4j\HTTPRequest.java,httpcache4j-api/src/test/java/org/codehaus/httpcache4j/HTTPRequest_RBL4Test_a04d55a6.java,org.codehaus.httpcache4j,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\httpcache4j-api\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/httpcache4j-api/pom.xml"" clean test-compile",v3:558963:maven:httpcache4j-api,1,1,1,0,0,PASS
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/proxyconfiguration.java,ProxyConfiguration,http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/ProxyConfiguration.java,2,219,1373,29,21,13,58,2.0,maven,.,http-clients/netty-nio-client,http-clients/netty-nio-client,maven:http-clients/netty-nio-client,8,8,main,5,22cdc2615f6b6e1b16011dc23d2e27a2a7047ce68dc2afb1b238368e6d2f3001,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/95247959,promoted_before_storage_audit,284,283,95247959,ProxyConfiguration,ProxyConfiguration_RBL4Test_51b0240d,repos/95247959/http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/ProxyConfiguration.java,repos/95247959/http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/ProxyConfiguration_RBL4Test_51b0240d.java,http-clients/netty-nio-client,D:\A_ThucNghiem\compiledrepos\95247959,D:\A_ThucNghiem\compiledrepos\95247959\http-clients\netty-nio-client\src\main\java\software\amazon\awssdk\http\nio\netty\ProxyConfiguration.java,http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/ProxyConfiguration_RBL4Test_51b0240d.java,software.amazon.awssdk.http.nio.netty,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile",v3:95247959:maven:http-clients/netty-nio-client,1,1,1,0,0,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-serialization/src/main/java/dk/dma/enav/serialization/rourouteparser.java,RouRouteParser,enav-serialization/src/main/java/dk/dma/enav/serialization/RouRouteParser.java,1,139,1049,7,1,14,32,4.571428571428571,maven,.,enav-serialization,enav-serialization,maven:enav-serialization,unknown,8,main,8,a7da3a0484e6f685012a25a89101d5073a17842c354855f412c2c11f2c1678db,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6437134,promoted,285,284,6437134,RouRouteParser,RouRouteParser_RBL4Test_4b2ecd0d,repos/6437134/enav-serialization/src/main/java/dk/dma/enav/serialization/RouRouteParser.java,repos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouRouteParser_RBL4Test_4b2ecd0d.java,enav-serialization,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-serialization\src\main\java\dk\dma\enav\serialization\RouRouteParser.java,enav-serialization/src/test/java/dk/dma/enav/serialization/RouRouteParser_RBL4Test_4b2ecd0d.java,dk.dma.enav.serialization,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl enav-serialization -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl enav-serialization -am clean test-compile",v3:6437134:maven:enav-serialization,1,1,1,0,0,PASS
